lìonmhor,adjective
eucoireach,noun
beòshlaint,noun
dìth,noun
ceadaichte,adjective
gin,noun
marbhadh,noun
fiadhaich,adjective
fàire,noun
buille,noun
pìob,noun
slabhraidh,noun
creach,verb
gealach,noun
argamaid,noun
aodann,noun
sàbaid,noun
sgìth,adjective
ionmhas,noun
Gàidhlig,noun
tàireil,adjective
ùrnaigh,verb
fialaidh,adjective
tàmailt,noun
urramach,noun
mulad,noun
calg,noun
còmhnaich,verb
teangaich,verb
ciallach,adjective
uchd,noun
oighreachd,noun
amadan,noun
tastan,noun
sruthan,noun
tàlant,noun
euslainteach,noun
beairteach,adjective
triùir,noun
fathann,noun
iriosal,adjective
iochd,noun
rìgh,noun
searg,verb
diù,noun
daft,adjective
anama,noun
fada,adverb
dùmhail,adjective
teth,adjective
dorchadas,noun
cànan,noun
criothnachadh,noun
dìnnear,noun
liuthad,noun
adhradh,verb
uallach,noun
bruadair,verb
fòrladh,noun
armlann,noun
àrdachadh,noun
lioftanant,noun
marbal,noun
dùinte,adjective
sil,verb
cabhadh,noun
car,adjective
leannanachd,verb
stòbha,noun
seadh,verb
sùim,noun
phàrantan,noun
tartan,noun
blàths,noun
at,noun
ìoc,noun
còmhdach,noun
tunail,noun
lìnig,verb
deòin,noun
baidhsagail,noun
sealladh,verb
goilf,noun
sùgrach,adjective
coireigin,noun
na,adjective
faileas,noun
teòma,adjective
aimlisg,noun
nigh,verb
càirdeas,noun
caman,noun
coimpiutair,noun
aimhleas,noun
beartach,adjective
leòn,noun
suidhich,verb
àbhachdas,noun
oifigeil,adjective
dol,noun
uaireigin,adverb
ròilig,verb
searaidh,noun
spàin,noun
sneachda,noun
urchair,noun
grèidheadh,noun
garbh,adjective
neapraig,noun
bealach,noun
caileag,noun
pàrtaidh,noun
slaodach,adjective
reacòrdair,noun
sgriobh,verb
cleasaiche,noun
buileach,adjective
gasta,adjective
goireas,noun
meatailt,noun
telebhisean,noun
bhidio,noun
siolandair,noun
sneachd,noun
gliocas,noun
coimheach,adjective
nàdar,noun
toirpìodo,noun
slaightear,noun
toill,verb
reusanta,adjective
fìù,adverb
cumanta,adjective
dleastanas,noun
coilein,verb
ionnan,adjective
dùnadh,noun
guga,noun
lùb,noun
sofa,noun
spàrr,noun
crom,verb
bàthadh,noun
grad,adjective
giùlain,verb
sgriutha,noun
tac,noun
ifrinn,noun
creideamh,noun
anam,noun
bitheantas,noun
soilleirich,verb
steallair,noun
meidh,noun
fàilte,noun
pacaid,noun
uaine,adjective
bruach,noun
fùdar,noun
tràthail,adjective
ursainn,noun
bunaiteach,adjective
uachdar,noun
hearoan,noun
dlùth,verb
iasadaiche,noun
gabh,noun
math,noun
copaidh,noun
riadh,noun
diadhaidh,adjective
figear,noun
aineolach,adjective
ìomhaigh,noun
galar,noun
pàirc,noun
gnàthach,adjective
tràilleachd,noun
aonaranach,adjective
sàsachadh,noun
briathar,noun
criochnaichte,adjective
geata,noun
brìgh,noun
leughadh,noun
saimeant,noun
cog,verb
sàth,verb
trafaig,noun
crìochnaich,verb
urram,noun
cumadh,noun
anail,noun
Sgitheanach,adjective
buileach,adverb
siubhal,noun
closach,noun
foill,noun
bruthach,noun
soilleireachadh,noun
bith,verb
ealanta,adjective
targaid,noun
faicsinneach,adjective
mùgach,adjective
buannachd,noun
seach,preposition
dòrtadh,noun
cùrtair,noun
òganach,noun
sleamhainn,adjective
leathad,noun
pàirce,noun
cluiche,noun
bàir,noun
tuiteamas,noun
fior,adjective
lùb,verb
teagmhach,adjective
stad,noun
linn,noun
tionndadh,noun
teanga,noun
laghail,adjective
taisg,verb
ionaltradh,noun
seachdaineach,adjective
ùnnsa,noun
lom,adjective
trèig,verb
nead,noun
stiùireadh,noun
Rosach,noun
choreigin,noun
basgaid,noun
loda,noun
dìr,verb
cladh,noun
trang,adjective
geamhradh,noun
calpachas,noun
fuachd,noun
lochan,noun
aognaidh,adjective
cosgais,noun
balaist,noun
bainne,noun
gad,noun
fionnaraigh,noun
ceangal,noun
fuaraich,noun
spot,noun
aimsir,noun
ùpraid,noun
asgaidh,noun
òr,noun
spàirn,noun
oil,noun
dràibhig,verb
tuigse,noun
feumalachd,noun
basaich,verb
ceadachadh,noun
tiodhlac,noun
lide,noun
bith,noun
leth,preposition
ithe,verb
gual,noun
grìogag,noun
britheamh,noun
teagasg,noun
taic,noun
curran,noun
tramp,noun
diadhaire,noun
dronnag,noun
eun,noun
sìthean,noun
sgadan,noun
lus,noun
beulach,adjective
àrach,noun
rabhd,noun
gàirich,verb
feadag,noun
sgealbag,noun
aba,noun
saobh,adjective
cràbhadh,noun
acras,noun
obann,adjective
gearain,verb
cunntasachd,noun
Eipheit,noun
gainmheach,noun
cairteal,noun
traigh,noun
creutair,noun
milis,adjective
leac,noun
cùbhraidh,adjective
diùlt,verb
amaideach,adjective
glasraich,noun
cròg,noun
brùth,verb
tàir,verb
daingeann,adjective
mùtaireachd,noun
hearoin,noun
àithne,noun
àicheanach,adjective
sealbhach,adjective
làthair,noun
othaisg,noun
cleimheachd,noun
ceadaich,verb
bann,noun
gàidhealtachd,noun
faire,noun
brògach,adjective
tiodhlaic,verb
a-bhòn-dè,adverb
gleidh,verb
riaghail,verb
dìomhair,noun
pràis,noun
laigse,noun
laighe,noun
lìomh,verb
stàit,noun
darach,noun
pìobaire,noun
còmhlan,noun
pìobaireachd,noun
Sìophortach,noun
pongail,adjective
duineil,adjective
marbhlann,noun
ullachadh,noun
cleachdte,adjective
agallamh,noun
èibhinn,adjective
eirmseach,adjective
beothail,adjective
rùisg,verb
poll,noun
mac-meanmainn,noun
cruadal,noun
dathadh,noun
sòlaimte,adjective
slànaighear,noun
daor,adjective
gadaiche,noun
aillse,noun
com,noun
aithisg,noun
eachdraiche,noun
caomh,noun
leibideach,adjective
snasail,adjective
deireannach,adjective
alt,noun
neamhnaid,noun
cuideachd,noun
anmoch,adjective
cuidiche,noun
taois,noun
neo-thruaillte,preposition
truaillte,adjective
tughadh,noun
sgileil,adjective
an,adjective
san,preposition
uasal,noun
fada fad,adjective
lìbhrig,verb
olc,noun
minig,adjective
fill,verb
ceithrar,noun
treud,noun
eas,preposition
urramach,adjective
Dùn,noun
treubh,noun
seudar,noun
suairce,adjective
faoin,adjective
sgrudadh,noun
broidse,noun
follaiseach,adjective
seachdnar,noun
oide,noun
trealaich,noun
batan,noun
truisich,verb
sgleog,noun
aimhleasach,adjective
barantas,noun
tiormaich,verb
gaoithean,noun
nigheadaireachd,noun
cadal,verb
faireachdainn,noun
similear,noun
gineal,noun
leagh,verb
sgeilp,noun
bàidheil,adjective
faochadh,noun
eiridinn,noun
lampa,noun
lùig,verb
caoran,noun
òl,noun
tioram,adjective
sgrìobhadair,noun
òrd,noun
bodhar,adjective
srann,noun
stocainn,noun
nàimhdeas,noun
fabharach,adjective
trustar,noun
toinn,verb
truaighe,noun
salaich,verb
drilig,verb
mairg,noun
Diciadain,noun
cianalas,noun
foiseil,adjective
docair,noun
sgiùrs,verb
stùr,noun
ùrnaigh,noun
tìm,noun
gillean,noun
stòl,noun
dìg,noun
abhsadh,noun
conacag,noun
nàiseanta,adjective
ablach,noun
uileann,noun
crìochnich,verb
saor,noun
ionmholta,adjective
saorsainneachd,noun
seachdaineil,adjective
coilean,verb
fhaigh,verb
cur,noun
leisgean,noun
bhith,verb
àile,noun
brathadair,noun
muillean,noun
aonadh,noun
gheàrr,verb
stèidh,verb
sprèidh,noun
tobhta,noun
misneachd,noun
maide,noun
uireasbhach,adjective
boireann,adjective
fàth,noun
ceòl,noun
flùr,noun
guirean,noun
priogadh,noun
sionnach,noun
sir,verb
dàimhealachd,noun
caran,adjective
inbheach,noun
sguab,verb
gòraich,noun
pile,noun
lìnigeadh,noun
nàmhaid,noun
stealladh,noun
cungaidh,noun
òinseach,noun
mhàthair,noun
tighinn,verb
mùirneach,adjective
imlich,noun
stoirm,noun
teachd,noun
brònach,noun
mi,preposition
Doilean,noun
nigheann,noun
breugach,adjective
reothart,noun
tuainealaich,noun
fàsach,noun
blàthaich,verb
sanntaich,verb
buileach,noun
cridhealas,noun
corrag,noun
biod,noun
inntinneil,adjective
àireamhachd,noun
pàipear,preposition
bàrd,noun
tlachdmhor,adjective
còcaire,noun
briosgaid,noun
ìm,noun
dìobhairt,noun
sgiobair,noun
tomhais,verb
dusan,noun
obairlann,noun
inntinneach,adjective
spearrach,noun
cainnt,noun
goileam,noun
pinnt,noun
fireannach,noun
iads,preposition
othaig,noun
tuairisgeul,noun
teagaisg,verb
seinn,noun
amharc,noun
casach,adjective
lùban,noun
càirdeil,adjective
leathar,noun
dannsa,noun
glaodh,verb
tuigseach,adjective
eudaich,verb
mionnan,noun
seapan,noun
rag,verb
rabaid,noun
Nuadh,adjective
àirigh,noun
spreòd,noun
peathar,noun
àrainn,noun
murtair,noun
ribe,noun
cràic,noun
crùb,verb
prìosanach,noun
eanchainn,noun
lasair,noun
caothach,noun
eudach,noun
buanaiche,noun
feansa,noun
feudar,adjective
leigeadh,noun
Canèidianach,noun
innse,verb
linne,noun
nuadh,adjective
mapa,noun
deàlradh,noun
eudach,adjective
soisgeulaiche,noun
d,preposition
àbhachdach,adjective
spùill,verb
meirg,noun
leadaidh,noun
sìobhalta,adjective
sodalachd,noun
iomagain,noun
cothrom,noun
dabhdail,verb
grunnan,noun
deònaich,verb
òraid,noun
crodh,noun
glaoic,noun
sguatair,noun
taca,noun
clais,noun
abachadh,noun
