 "4","geàrr","f","a","brown hare",,
 "4","geàrr a’ mhonaidh","f","a","mountain hare",,
 "4","geàrraidh","m","a","common grazing",,
 "4","geòlas","m","a","geology",,
 "4","gibeagan","m","a","Philomachus pugnax",,
 "4","gibeagan","m","a","ruff",,
 "4","gille-Brìghde","m","a","Haematopus ostralegus",,
 "4","gille-Brìghde","m","a","oystercatcher",,
 "4","gille-feadaig",,"a","dunlin",,
 "4","giomach","m","a","Homarus gammarus",,
 "4","giomach","m","a","lobster",,
 "4","giomach Lochlannach","m","a","Nephrops norvegicus",,
 "4","giomach Lochlannach","m","a","Norway lobster",,
 "4","giomach Nirribheach","m","a","Nephrops norvegicus",,
 "4","giomach Nirribheach","m","a","Norway lobster",,
 "4","giomach Spàinnteach","m","a","Palinurus elephas",,
 "4","giomach Spàinnteach","m","a","crayfish",,
 "4","giomach creige","m","a","Palinurus elephas",,
 "4","giomach creige","m","a","crayfish",,
 "4","gith","f","a","Diptera spp.",,
 "4","gith","f","a","maggot",,
 "4","giuthas","m","a","Pinus spp.",,
 "4","giuthas","m","a","pine",,
 "4","giùran","m","a","Cirripedia (Infraclass) spp.",,
 "4","giùran","m","a","barnacle",,
 "4","giùthsach duthchasach Albannach","m","a","native Scots pinewood",,
 "4","glac nan cuileag","m","a","Muscicapa striata",,
 "4","glac nan cuileag","m","a","spotted flycatcher",,
 "4","glaisean","m","a","sedge warbler",,
 "4","glaisean-daraich","m","a","Carduelis chloris",,
 "4","glaisean-daraich","m","a","greenfinch",,
 "4","glaisean-seilich","m","a","Motacilla alba",,
 "4","glaisean-seilich","m","a","pied wagtail",,
 "4","glas-eun","m","a","Anthus petrosus",,
 "4","glas-eun","m","a","rock pipit",,
 "4","glas-fhaoileag","f","a","Larus argentatus",,
 "4","glas-fhaoileag","f","a","herring gull",,
 "4","glas-lach","f","a","Anas penelope",,
 "4","glas-lach","f","a","wigeon",,
 "4","glas-luibh chùbhraidh","f","a","Moneses uniflora",,
 "4","glas-luibh chùbhraidh","f","a","one flowered wintergreen",,
 "4","glas-sheabhag","f","a","Accipiter gentilis",,
 "4","glas-sheabhag","f","a","goshawk",,
 "4","glasag","f","a","Ulva lactuca",,
 "4","glasag","f","a","sea lettuce",,
 "4","glasan","m","a","Phalaropus fulicarius",,
 "4","glasan","m","a","grey phalarope",,
 "4","glothagach","m","a","frogspawn",,
 "4","gnè","f","a","species ",,
 "4","gnè neo-dhùthchasach ionnsaigheach","f","a","invasive non-native species",,
 "4","gob","m","a","bill",,
 "4","gob","m","a","bird beak",,
 "4","gob-ceàrr","m","a","Recurvirostra avosetta",,
 "4","gob-ceàrr","m","a","avocet",,
 "4","gob-leathann","m","a","Anas clypeata",,
 "4","gob-leathann","m","a","shoveler",,
 "4","gobach","m","a","hawfinch",,
 "4","gobha-uisge","m","a","Cinclus cinclus",,
 "4","gobha-uisge","m","a","Fulica atra",,
 "4","gobha-uisge","m","a","coot",,
 "4","gobha-uisge","m","a","dipper",,
 "4","gobhachan mòr","m","a","Podiceps cristatus",,
 "4","gobhachan mòr","m","a","great crested grebe",,
 "4","gobhar-fhiadhaich",,"a","Capra hircus",,
 "4","gobhar-fhiadhaich",,"a","wild goat",,
 "4","gobharrta","m","a","Tringa totanus",,
 "4","gobharrta","m","a","redshank",,
 "4","gobhlachan","m","a","Arenaria interpres",,
 "4","gobhlachan","m","a","Podiceps cristatus",,
 "4","gobhlachan","m","a","great crested grebe",,
 "4","gobhlachan","m","a","turnstone",,
 "4","gobhlan-gainmhich","m","a","Riparia riparia",,
 "4","gobhlan-gainmhich","m","a","sand martin",,
 "4","gobhlan-gaoithe","m","a","Hirundo rustica",,
 "4","gobhlan-gaoithe","m","a","swallow",,
 "4","gobhlan-mara","m","a","Oceanodroma leucorhoa",,
 "4","gobhlan-mara","m","a","leach’s petrel",,
 "4","gobhlan-taighe","m","a","Delichon urbicum",,
 "4","gobhlan-taighe","m","a","house martin",,
 "4","gobhlan-uisge","m","a","Tachybaptus ruficollis",,
 "4","gobhlan-uisge","m","a","little grebe",,
 "4","gocan","m","a","Saxicola rubetra",,
 "4","gocan","m","a","whinchat",,
 "4","gocan cìreanach","m","a","Bombycilla garrulus",,
 "4","gocan cìreanach","m","a","waxwing",,
 "4","gocan-cònaisg","m","a","Saxicola rubetra",,
 "4","gocan-cònaisg","m","a","whinchat",,
 "4","gorm",,"a","blue",,
 "4","gorman","m","a","Polyommatus icarus",,
 "4","gorman","m","a","common blue butterfly",,
 "4","gorman beag","m","a","Cupido minimus",,
 "4","gorman beag","m","a","small blue butterfly",,
 "4","gort",,"a","Hedera helix",,
 "4","gort",,"a","ivy",,
 "4","grainnseag","f","a","Arctostaphylos uva-ursi",,
 "4","grainnseag","f","a","bearberry (bush)",,
 "4","gruag na bana-bhuidsich","f","a","Alectoria sarmentosa",,
 "4","gruag na bana-bhuidsich","f","a","witches’ hair",,
 "4","gràineag","f","a","Erinaceus europaeus",,
 "4","gràineag","f","a","hedgehog",,
 "4","gròm","m","a","Anthozoa",,
 "4","gròm","m","a","coral",,
 "4","gròm cupanach","m","a","cup coral",,
 "4","gròmag","f","a","blenny",,
 "4","gualan","m","a","carbon",,
 "4","guilbneach","f","a","Numenius arquata",,
 "4","guilbneach","f","a","curlew",,
 "4","guirnean","m","a","Branta bernicla",,
 "4","guirnean","m","a","brent goose",,
 "4","gurraiceach","m","a","Charadrius morinellus",,
 "4","gurraiceach","m","a","dotterel",,
 "4","gèadh","m","a","Anser spp.",,
 "4","gèadh","m","a","goose",,
 "4","gèadh dearg-chasach","m","a","Anser brachyrhynchus",,
 "4","gèadh dearg-chasach","m","a","pink-footed goose",,
 "4","gèadh dubh","m","a","Branta canadensis",,
 "4","gèadh dubh","m","a","Canada goose",,
 "4","gèadh glas","m","a","Anser anser",,
 "4","gèadh glas","m","a","greylag goose",,
 "4","gèadh-bhlàr","m","a","Anser albifrons",,
 "4","gèadh-bhlàr","m","a","white-fronted goose",,
 "4","gèadh-ghot","m","a","Branta bernicla",,
 "4","gèadh-ghot","m","a","brent goose",,
 "4","gòbhlag","f","a","Forficula auricularia",,
 "4","gòbhlag","f","a","earwig",,
 "4","gòbhlan mòr","m","a","Apus apus",,
 "4","gòbhlan mòr","m","a","swift",,
 "4","gòbhlan-dubh","m","a","Apus apus",,
 "4","gòbhlan-dubh","m","a","swift",,
 "4","iadh-lus","m","a","Calystegia spp.",,
 "4","iadh-lus","m","a","bindweed",,
 "4","ialtag","f","a","Chiroptera spp.",,
 "4","ialtag","f","a","bat",,
 "4","ialtag chluasach","f","a","Plecotus auritus",,
 "4","ialtag chluasach","f","a","brown long-eared bat",,
 "4","ialtag chumanta","f","a","Pipistrellus spp.",,
 "4","ialtag chumanta","f","a","pipistrelle bat",,
 "4","ialtag mhòr","f","a","Nyctalus noctula",,
 "4","ialtag mhòr","f","a","noctule bat",,
 "4","iasg","m","a","fish",,
 "4","iasgair an rìgh","m","a","Alcedo atthis",,
 "4","iasgair an rìgh","m","a","kingfisher",,
 "4","iasgair-slaite","m","a","angler",,
 "4","ibhig","f","a","shield-fern",,
 "4","ibhig bhog","f","a","Polystichum setiferum",,
 "4","ibhig bhog","f","a","soft shield-fern",,
 "4","ibhig chruaidh","f","a","Polystichum aculeatum",,
 "4","ibhig chruaidh","f","a","hard shield-fern",,
 "4","ibhig chuilinn","f","a","Polystichum lonchitis",,
 "4","ibhig chuilinn","f","a","holly-fern",,
 "4","impire corcarach","m","a","Emperor moth",,
 "4","impire corcarach","m","a","Saturnia pavonia",,
 "4","iogh","m","a","Taxus baccata",,
 "4","iogh","m","a","yew",,
 "4","iolair(e) bhuidhe","f","a","Aquila chrysaetos",,
 "4","iolair(e) bhuidhe","f","a","golden eagle",,
 "4","iolair(e) sùil na grèine","f","a","Haliaeetus albicilla",,
 "4","iolair(e) sùil na grèine","f","a","sea eagle",,
 "4","iolair(e) sùil na grèine","f","a","white-tailed eagle",,
 "4","iolair(e)-mhara","f","a","Haliaeetus albicilla",,
 "4","iolair(e)-mhara","f","a","sea eagle",,
 "4","iolair(e)-mhara","f","a","white-tailed eagle",,
 "4","iolair(e)-uisge","f","a","Pandion haliaetus",,
 "4","iolair(e)-uisge","f","a","osprey",,
 "4","iolair-iasgaich","f","a","Pandion haliaetus",,
 "4","iolair-iasgaich","f","a","osprey",,
 "4","ionaltradh anmoch","m","a","late grazing",,
 "4","iteach","m","a","plumage",,
 "4","iteodha",,"a","hemlock",,
 "4","iubar-beinne","m","a","Juniperus communis",,
 "4","iubar-beinne","m","a","juniper",,
 "4","iubhar","m","a","Taxus baccata",,
 "4","iubhar","m","a","yew",,
 "4","lach","m","a","duck (wild)",,
 "4","lach Lochlannach","f","a","Somateria mollissima",,
 "4","lach Lochlannach","f","a","eider (female)",,
 "4","lach an sgùmain","f","a","Aythya fuligula",,
 "4","lach an sgùmain","f","a","tufted duck",,
 "4","lach a’ bhlàir","f","a","Fulica atra",,
 "4","lach a’ bhlàir","f","a","coot",,
 "4","lach bheag","f","a","Anas crecca",,
 "4","lach bheag","f","a","teal",,
 "4","lach bhreac",,"a","mallard",,
 "4","lach ceann-molach","f","a","Aythya fuligula",,
 "4","lach ceann-molach","f","a","tufted duck",,
 "4","lach dhearg-cheannach","f","a","Aythya ferina",,
 "4","lach dhearg-cheannach","f","a","pochard",,
 "4","lach dhonn","f","a","Somateria mollissima",,
 "4","lach dhonn","f","a","eider (female)",,
 "4","lach fhiacailleach","f","a","goosander",,
 "4","lach ruadh","f","a","Somateria mollissima",,
 "4","lach ruadh","f","a","eider (female)",,
 "4","lach sgumanach","f","a","Aythya fuligula",,
 "4","lach sgumanach","f","a","tufted duck",,
 "4","lach-mhara","f","a","Aythya marila",,
 "4","lach-mhara","f","a","scaup",,
 "4","lach-mhàsach","f","a","Aythya ferina",,
 "4","lach-mhàsach","f","a","pochard",,
 "4","lach-stiùireach","f","a","Anas acuta",,
 "4","lach-stiùireach","f","a","pintail",,
 "4","lachadair","m","a","diver",,
 "4","lachair","f","a","Podiceps cristatus",,
 "4","lachair","f","a","diver",,
 "4","lachair","f","a","great crested grebe",,
 "4","laghairt","m","a","Lacertilia",,
 "4","laghairt","m","a","lizard",,
 "4","lagùn","f","a","lagoon",,
 "4","lamhallan","m","a","Arvicola amphibius",,
 "4","lamhallan","m","a","water vole",,
 "4","langach","m","a","Uria aalge",,
 "4","langach","m","a","guillemot",,
 "4","laogh","m","a","Cervus elaphus",,
 "4","laogh","m","a","calf of deer",,
 "4","larbha","f","a","larvae",,
 "4","lasair-choille","m","a","Carduelis carduelis",,
 "4","lasair-choille","m","a","goldfinch",,
 "4","leabaidh-shneachda","f","a","snowbed",,
 "4","leadan","m","a","Branta leucopsis",,
 "4","leadan","m","a","barnacle goose",,
 "4","leamhan","m","a","Ulmus spp.",,
 "4","leamhan","m","a","elm",,
 "4","leantainneach",,"a","renewable",,
 "4","learag","f","a","Larix spp.",,
 "4","learag","f","a","larch",,
 "4","learga","f","a","Gavia arctica",,
 "4","learga","f","a","black-throated diver",,
 "4","learga chaol","f","a","Gavia stellata",,
 "4","learga chaol","f","a","red-throated diver",,
 "4","learga dhubh","f","a","Gavia arctica",,
 "4","learga dhubh","f","a","black-throated diver",,
 "4","learga mhòr","f","a","Gavia stellata",,
 "4","learga mhòr","f","a","red-throated diver",,
 "4","learga ruadh","f","a","Gavia stellata",,
 "4","learga ruadh","f","a","red-throated diver",,
 "4","leas-abhainn","f","a","tributary",,
 "4","leptonia purpaidh","m","a","Leptonia nigroviolacea",,
 "4","leptonia purpaidh","m","a","dark purple leptonia",,
 "4","leumadair","m","a","Delphinus delphis",,
 "4","leumadair","m","a","common dolphin",,
 "4","leumadair bàn-ghobach","m","a","Lagenorhynchus albirostris",,
 "4","leumadair bàn-ghobach","m","a","white-beaked dolphin",,
 "4","leumadair cliathaich-bhàin","m","a","Lagenorhynchus acutus",,
 "4","leumadair cliathaich-bhàin","m","a","white-sided dolphin",,
 "4","leumadair cliathaich-bhàn a’ Chuain Siar","m","a","Atlantic white-sided dolphin",,
 "4","leumadair cliathaich-bhàn a’ Chuain Siar","m","a","Lagenorhynchus acutus",,
 "4","leòmann","m","a","Lepidoptera spp.",,
 "4","leòmann","m","a","moth",,
 "4","leòmann a’ chàil","m","a","Pieris brassicae",,
 "4","leòmann a’ chàil","m","a","large white moth",,
 "4","leòmann donn","m","a","Maniola jurtina",,
 "4","leòmann donn","m","a","meadow brown moth",,
 "4","leòmhann-mara","f","a","Eumetopias jubatus",,
 "4","leòmhann-mara","f","a","sea lion",,
 "4","liath",,"a","light blue",,
 "4","liath",,"a","light grey",,
 "4","liath-truisg","m","a","fieldfare",,
 "4","liathag allt","f","a","Phalaropus fulicarius",,
 "4","liathag allt","f","a","grey phalarope",,
 "4","lili nan gleann","f","a","lily of the valley",,
 "4","lioncs","m","a","lynx",,
 "4","liùgh","f","a","Pollachius pollachius",,
 "4","liùgh","f","a","lythe",,
 "4","liùgh","f","a","pollack",,
 "4","loch fìor-uisge","m","a","freshwater loch",,
 "4","lon-chraois","m","a","mayfly",,
 "4","lon-dubh",,"a","blackbird",,
 "4","lon-monaidh","m","a","Turdus torquatus",,
 "4","lon-monaidh","m","a","ring ouzel",,
 "4","lon-uisge","m","a","Cinclus cinclus",,
 "4","lon-uisge","m","a","dipper",,
 "4","losgann","m","a","common frog",,
 "4","losgann dubh","f","a","Bufo bufo",,
 "4","losgann dubh","f","a","toad",,
 "4","luachair","f","a","common rush",,
 "4","luachair coille","f","a","Luzula sylvatica",,
 "4","luachair coille","f","a","great woodrush",,
 "4","luaireag","f","a","Hydrobates pelagicus",,
 "4","luaireag","f","a","storm petrel",,
 "4","luatharan","m","a","Actitis hypoleucos",,
 "4","luatharan","m","a","common sandpiper",,
 "4","luatharan glas","m","a","sanderling",,
 "4","luatharan uaine","m","a","green sandpiper",,
 "4","luch","f","a","house mouse",,
 "4","luch-Fhrangach",,"a","brown rat",,
 "4","luch-coille","f","a","wood mouse",,
 "4","luch-fheòir","f","a","Apodemus sylvaticus",,
 "4","luch-fheòir","f","a","common field mouse",,
 "4","luchag","f","a","small mouse",,
 "4","luibh","m","a","weed",,
 "4","luibh cleite",,"a","quillwort",,
 "4","luibh cleite bog",,"a","Isoetes echinospora",,
 "4","luibh cleite bog",,"a","spring quillwort",,
 "4","luibh cleite cruaidh",,"a","Isoetes lacustris",,
 "4","luibh cleite cruaidh",,"a","quillwort",,
 "4","luibh uèireach","f","a","wireweed (non-native)",,
 "4","luibh-eòlaiche",,"a","botanist",,
 "4","luibh-eòlas","m","a","botany",,
 "4","luibheach",,"a","botanical",,
 "4","luibheanach",,"a","botanic",,
 "4","luis","f","a","quicken-tree",,
 "4","lus","m","a","plant",,
 "4","lus a' chalmain","m","a","columbine",,
 "4","lus a' chrom-chinn","m","a","daffodil",,
 "4","lus an rìgh","m","a","thyme",,
 "4","lus a’ chrodain","m","a","Scottish asphodel",,
 "4","lus a’ chrodain","m","a","Tofieldia pusilla",,
 "4","lus buidhe Bealltainn",,"a","marsh marigold",,
 "4","lus chasgadh na fala","m","a","Achillea millefolium",,
 "4","lus chasgadh na fala","m","a","yarrow",,
 "4","lus leth an t-samhraidh","m","a","wallflower",,
 "4","lus linneuis","m","a","Linnaea borealis",,
 "4","lus linneuis","m","a","twinflower",,
 "4","lus na feannaig","m","a","crowberry",,
 "4","lus na gaoithe","m","a","Anemone nemorosa",,
 "4","lus na gaoithe","m","a","wood anemone",,
 "4","lus na h-ola","m","a","Brassica napus subsp. oleifera",,
 "4","lus na h-ola","m","a","oil seed rape",,
 "4","lus na meala","m","a","honeysuckle",,
 "4","lus na nathrach","m","a","viper's bugloss",,
 "4","lus nam ban-sìth",,"a","foxglove",,
 "4","lus nam braoileag",,"a","cowberry",,
 "4","lus nam mìos","m","a","Botrychium lunaria",,
 "4","lus nam mìos","m","a","moonwort",,
 "4","lus nan coinnlean gorma","m","a","hyacinth",,
 "4","lus nan dearcag","m","a","Vaccinium myrtillus",,
 "4","lus nan dearcag","m","a","bilberry",,
 "4","lus nan dearcag","m","a","blueberry",,
 "4","lus-crè","m","a","speedwell",,
 "4","lus-ghionaich","m","a","Peltigera spp.",,
 "4","lus-ghionaich","m","a","dog lichen",,
 "4","lus-iteach thuathach","m","a","Leptometra celtica",,
 "4","lus-iteach thuathach","m","a","northern feather star",,
 "4","lus-ola","m","a","Brassica napus subsp. oleifera",,
 "4","lus-ola","m","a","oil seed rape",,
 "4","làmhaidh","m","a","Alca torda",,
 "4","làmhaidh","m","a","razorbill",,
 "4","lìrean","m","a","Eukaryota (Division) spp.",,
 "4","lìrean","m","a","algae",,
 "4","machall coille","m","a","wood avens",,
 "4","machall uisge","m","a","water avens",,
 "4","madadh-allaidh","m","a","wolf",,
 "4","madadh-cuain","m","a","orca (killer whale)",,
 "4","magairlean beag nan dealan","m","a","lesser butterfly orchid",,
 "4","maigheach","f","a","Lepus europaeus",,
 "4","maigheach","f","a","brown hare",,
 "4","maigheach bhàn","f","a","mountain hare",,
 "4","mamail","m","a","mammal",,
 "4","maoim-slèibhe","f","a","landslide",,
 "4","maoim-sneachda","f","a","avalanche",,
 "4","maor-dùthcha","m","a","ranger",,
 "4","maorach","m","a","shellfish",,
 "4","marc-raineach","f","a","buckler-fern",,
 "4","marc-raineach","f","a","male-fern",,
 "4","marc-raineach Arannach","f","a","Dryopteris pseudodisjuncta",,
 "4","marc-raineach Borrer","f","a","Borrer’s male-fern",,
 "4","marc-raineach Borrer","f","a","Dryopteris borreri",,
 "4","marc-raineach Chuimreach","f","a","Dryopteris cambrensis",,
 "4","marc-raineach Chuimreach","f","a","narrow male-fern",,
 "4","marc-raineach an t-slèibhe","f","a","Dryopteris oreades",,
 "4","marc-raineach an t-slèibhe","f","a","mountain male-fern",,
 "4","marc-raineach chaol","f","a","Dryopteris carthusiana",,
 "4","marc-raineach chaol","f","a","narrow buckler-fern",,
 "4","marc-raineach chumanta","f","a","Dryopteris filix-mas",,
 "4","marc-raineach chumanta","f","a","male-fern",,
 "4","marc-raineach nan radan","f","a","Dryopteris dilatata",,
 "4","marc-raineach nan radan","f","a","broad buckler-fern",,
 "4","marc-raineach nan radan thuathach","f","a","Dryopteris expansa",,
 "4","marc-raineach nan radan thuathach","f","a","northern buckler-fern",,
 "4","marc-raineach phreasach","f","a","Dryopteris aemula",,
 "4","marc-raineach phreasach","f","a","hay-scented buckler-fern",,
 "4","marc-raineach righinn","f","a","Dryopteris submontana",,
 "4","marc-raineach righinn","f","a","rigid buckler-fern",,
 "4","marc-raineach sgrathach","f","a","Dryopteris remota",,
 "4","marc-raineach sgrathach","f","a","scaly buckler-fern",,
 "4","mathan","m","a","bear",,
 "4","meanbh-chuileag","f","a","midge",,
 "4","meanbh-fhrìde","f","a","insect",,
 "4","meanbh-sheileach","m","a","Salix herbacea",,
 "4","meanbh-sheileach","m","a","dwarf willow",,
 "4","mearlag","f","a","Dryopteris affinis",,
 "4","mearlag","f","a","scaly male-fern",,
 "4","mial","f","a","louse",,
 "4","mial-chaorach","f","a","sheep tick",,
 "4","mial-choille","f","a","woodlouse",,
 "4","mial-fhiodha","f","a","woodworm",,
 "4","mial-uisge","f","a","water louse",,
 "4","mialtag","f","a","Nematocera spp.",,
 "4","mialtag","f","a","gnat",,
 "4","mion-luibh Shealain Nuaidh","f","a","New Zealand pygmyweed",,
 "4","mion-raineach","f","a","woodsia",,
 "4","mion-raineach ailpeach","f","a","Woodsia alpina",,
 "4","mion-raineach ailpeach","f","a","alpine woodsia",,
 "4","mion-raineach ruadh","f","a","Woodsia ilvensis",,
 "4","mion-raineach ruadh","f","a","oblong woodsia",,
 "4","mionc","m","a","American mink",,
 "4","miotagan calltainn","f","a","Hypocreopsis rhododendri",,
 "4","miotagan calltainn","f","a","hazel gloves",,
 "4","mogairlean ealaidheach","m","a","Goodyera repens",,
 "4","mogairlean ealaidheach","m","a","creeping lady’s tresses",,
 "4","moirèan","m","a","moraine",,
 "4","monadh","m","a","high lying moorland",,
 "4","monadh","m","a","mountain",,
 "4","monadh","m","a","range",,
 "4","morghan","m","a","shingle",,
 "4","muc an sgadain","f","a","fin whale",,
 "4","muc bhiorach","f","a","Tursiops truncatus",,
 "4","muc bhiorach","f","a","bottlenose dolphin",,
 "4","muc chrotach","f","a","Megaptera novaeangliae",,
 "4","muc chrotach","f","a","humpback whale",,
 "4","muc-creige","f","a","Labridae",,
 "4","muc-creige","f","a","wrasse",,
 "4","muc-creige cuthaige","f","a","Labrus mixtus",,
 "4","muc-creige cuthaige","f","a","cuckoo wrasse",,
 "4","muc-mhara","f","a","whale",,
 "4","muc-mhara Mhinceach","f","a","Minke whale",,
 "4","muc-mhara Sei","f","a","Balaenoptera borealis",,
 "4","muc-mhara Sei","f","a","Sei whale",,
 "4","muc-mhara a' chinn mhòir","f","a","pilot whale",,
 "4","muc-mhara chrotach","f","a","Megaptera novaeangliae",,
 "4","muc-mhara chrotach","f","a","humpback whale",,
 "4","muc-mhara fhiaclach","f","a","toothed whales",,
 "4","muc-mhara ghobach","f","a","Ziphiidae (Family) spp.",,
 "4","muc-mhara ghobach","f","a","beaked whale",,
 "4","muc-mhara spùtach","f","a","sperm whale",,
 "4","mucan-mara bailìn","f","a","baleen whales",,
 "4","muile-mhàg","f","a","Bufo bufo",,
 "4","muile-mhàg","f","a","toad",,
 "4","muile-mhàgach","f","a","Bufo bufo",,
 "4","muile-mhàgach","f","a","toad",,
 "4","muile-mhàgach an druim bhuidhe","f","a","Bufo calamita",,
 "4","muile-mhàgach an druim bhuidhe","f","a","natterjack toad",,
 "4","muir-bhuachaille","m","a","great northern diver",,
 "4","muir-ghèadh","m","a","bean goose",,
 "4","muir-thìreach","m","a","amphibian",,
 "4","muir-tiachd","m","a","Cnidaria spp.",,
 "4","muir-tiachd","m","a","jellyfish",,
 "4","muran","m","a","marram",,
 "4","murlach","m","a","Alcedo atthis",,
 "4","murlach","m","a","kingfisher",,
 "4","mèinnear","m","a","mineral",,
 "4","mèirneal","m","a","merlin",,
 "4","mìle-chasach","m","a","millipede",,
 "4","mòine","f","a","peat",,
 "4","mòinteach","f","a","heath",,
 "4","mòinteach","f","a","moor",,
 "4","mòinteach liath","f","a","Sphagnum spp.",,
 "4","mòinteach liath","f","a","sphagnum (moss)",,
 "4","mòr-ghil","f","a","gorge",,
 "4","mòr-ghil","f","a","ravine",,
 "4","mòr-roinn","f","a","continent",,
 "4","mòthan","m","a","Pinguicula vulgaris",,
 "4","mòthan","m","a","common butterwort",,
 "4","mùisean",,"a","cowslip",,
 "4","na solais bhòcain annasach","m","a","Catolechia wahlenbergii",,
 "4","na solais bhòcain annasach","m","a","goblin lights",,
 "4","naosg",,"a","snipe",,
 "4","nathair","f","a","snake",,
 "4","nathair feòir","f","a","Natrix natrix",,
 "4","nathair feòir","f","a","grass-snake",,
 "4","nathair-challtainn","f","a","Anguis fragilis",,
 "4","nathair-challtainn","f","a","slow-worm",,
 "4","nathair-nimhe","f","a","Vipera berus",,
 "4","nathair-nimhe","f","a","adder",,
 "4","neabhan",,"a","Corvus corax",,
 "4","neabhan",,"a","raven",,
 "4","neach-riaghlaidh fearainn","m","a","land manager",,
 "4","neachtar","m","a","nectar",,
 "4","neas","f","a","stoat",,
 "4","neas bheag","f","a","Mustela nivalis",,
 "4","neas bheag","f","a","weasel",,
 "4","neòinean","m","a","daisy",,
 "4","neòinean a' chladaich","m","a","sea pink",,
 "4","nàdar","m","a","nature",,
 "4","nàdarra",,"a","natural",,
 "4","oidhcheach",,"a","nocturnal",,
 "4","oighreachd","f","a","estate",,
 "4","oirthir","f","a","coast",,
 "4","oirthir-ghaineimh","f","a","sand-bank",,
 "4","partan tuathal","m","a","hermit crab",,
 "4","peann cleite","m","a","pen quill",,
 "4","peann-mara","m","a","sea pen",,
 "4","peileag","f","a","Phocoena phocoena",,
 "4","peileag","f","a","common porpoise",,
 "4","peucag","f","a","Pavo cristatus",,
 "4","peucag","f","a","peacock",,
 "4","pioghaid","f","a","Pica pica",,
 "4","pioghaid","f","a","magpie",,
 "4","pleandrainn",,"a","plane",,
 "4","pobhlar","m","a","Populus spp.",,
 "4","pobhlar","m","a","poplar",,
 "4","poca-salainn","m","a","Arachnida spp.",,
 "4","poca-salainn","m","a","spider",,
 "4","poibleag","f","a","Populus spp.",,
 "4","poibleag","f","a","poplar",,
 "4","poilean","m","a","pollen",,
 "4","poll-mònach","m","a","peat bog",,
 "4","pollag","f","a","pond",,
 "4","pollag","f","a","powan",,
 "4","praiseach-tràgha","f","a","Crambe maritima",,
 "4","praiseach-tràgha","f","a","sea kale",,
 "4","preachan nan cearc","m","a","Milvus milvus",,
 "4","preachan nan cearc","m","a","red kite",,
 "4","preas","m","a","bush",,
 "4","preas","m","a","shrub",,
 "4","preas an dealain-dè","m","a","buddleia",,
 "4","preaslach","m","a","undergrowth",,
 "4","preaslach seilich","m","a","willow scrub",,
 "4","pràblach","m","a","Laminaria digitata",,
 "4","pràblach","m","a","tangle (oarweed) (seaweed)",,
 "4","puinnsean","m","a","poison",,
 "4","puinnseanta",,"a","poisonous",,
 "4","purpaidh",,"a","purple",,
 "4","pùt","m","a","moorhen chick",,
 "4","rabaid","m","a","Oryctolagus cuniculus",,
 "4","rabaid","m","a","rabbit",,
 "4","radan dubh","m","a","black rat",,
 "4","radan-uisge","m","a","Arvicola amphibius",,
 "4","radan-uisge","m","a","water vole",,
 "4","raineach","f","a","fern",,
 "4","raineach Chill Airne","f","a","Killarney fern",,
 "4","raineach Chill Airne","f","a","Trichomanes speciosum",,
 "4","raineach Moire","f","a","lady-fern ",,
 "4","raineach Moire ailpeach","f","a","Athyrium distentifolium",,
 "4","raineach Moire ailpeach","f","a","alpine lady-fern",,
 "4","raineach Moire chumanta","f","a","Athyrium filix-femina",,
 "4","raineach Moire chumanta","f","a","lady-fern",,
 "4","raineach an fhàile","f","a","Oreopteris limbosperma",,
 "4","raineach an fhàile","f","a","lemon-scented fern",,
 "4","raineach chruaidh","f","a","hard-fern",,
 "4","raineach chòinnich","f","a","filmy-fern",,
 "4","raineach chòinnich MhicUilleim","f","a","Hymenophyllum wilsonii",,
 "4","raineach chòinnich MhicUilleim","f","a","Wilson's filmy-Fern",,
 "4","raineach chòinnich Tunbridge","f","a","Hymenophyllum tunbrigense",,
 "4","raineach chòinnich Tunbridge","f","a","Tunbridge filmy-fern",,
 "4","raineach dharaich","f","a","oak fern",,
 "4","raineach dharaich chloich-aoil","f","a","Gymnocarpium robertianum",,
 "4","raineach dharaich chloich-aoil","f","a","limestone oak fern",,
 "4","raineach dharaich chumanta","f","a","Gymnocarpium dryopteris",,
 "4","raineach dharaich chumanta","f","a","oak fern",,
 "4","raineach fhaidhbhile","f","a","Phegopteris connectilis",,
 "4","raineach fhaidhbhile","f","a","beech fern",,
 "4","raineach lèana","f","a","Thelypteris palustris",,
 "4","raineach lèana","f","a","marsh fern",,
 "4","raineach mhòr","f","a","Pteridium aquilinum",,
 "4","raineach mhòr","f","a","bracken",,
 "4","raineach pheirsill","f","a","Cryptogramma crispa",,
 "4","raineach pheirsill","f","a","parsley fern",,
 "4","raineach ruadh","f","a","rustyback",,
 "4","raineach rìoghail","f","a","Osmunda regalis",,
 "4","raineach rìoghail","f","a","royal fern",,
 "4","raineach uisge","f","a","Azolla filiculoides",,
 "4","raineach uisge","f","a","water fern",,
 "4","reip","n","a","Brassica napus subsp. oleifera",,
 "4","reip","n","a","oil seed rape",,
 "4","riabhag",,"a","hedge-sparrow",,
 "4","riabhag mhonaidh","f","a","Anthus pratensis",,
 "4","riabhag mhonaidh","f","a","Carduelis flavirostris",,
 "4","riabhag mhonaidh","f","a","meadow pipit",,
 "4","riabhag mhonaidh","f","a","twite",,
