"2","Maoin Bhonntaichte","","a","Maoin Bhonntaichte","","a",
"2","Maoin Bhonntaichte na h-Alba","","a","Maoin Bhonntaichte na h-Alba","","a",
"2","Maoin Bhrosnachaidh Iomairt","","a","Maoin Bhrosnachaidh Iomairt","","a",
"2","Maoin Iasaid do Ghnothachais Bheaga","","a","Maoin Iasaid do Ghnothachais Bheaga","","a",
"2","Maoin Leasachaidh Eadar-nàiseanta","","a","Maoin Leasachaidh Eadar-nàiseanta","","a",
"2","Maoin Leasachaidh Roinnean na h-Eòrpa","","a","Maoin Leasachaidh Roinnean na h-Eòrpa","","a",
"2","Maoin Leasachaidh Roinneil","","a","Maoin Leasachaidh Roinneil","","a",
"2","Maoin Roinnean na h-Eòrpa","","a","Maoin Roinnean na h-Eòrpa","","a",
"2","Maoin Shòisealta","","a","Maoin Shòisealta","","a",
"2","Maoin Shòisealta na h-Eòrpa","","a","Maoin Shòisealta na h-Eòrpa","","a",
"2","Maoin Structarail Eòrpach","","a","Maoin Structarail Eòrpach","","a",
"2","Maoin Structarail an Aonaidh Eòrpaich","","a","Maoin Structarail an Aonaidh Eòrpaich","","a",
"2","Maoin Structarail na Coimhearsnachd Eòrpaich","","a","Maoin Structarail na Coimhearsnachd Eòrpaich","","a",
"2","Maoin Sàbhalaidh na Cloinne","","a","Maoin Sàbhalaidh na Cloinne","","a",
"2","Maoin Taicealachd na h-Eòrpa","","a","Maoin Taicealachd na h-Eòrpa","","a",
"2","Maoineachadh bhon Ùghdarras Ionadail","","a","Maoineachadh bhon Ùghdarras Ionadail","","a",
"2","Maor Ceartais","","a","Maor Ceartais","","a",
"2","Masadonia (a’ Ghrèig)","","a","Masadonia (a’ Ghrèig)","","a",
"2","Measadh Cosg Coitcheann","","a","Measadh Cosg Coitcheann","","a",
"2","Meòrachan Cead Reachdail","","a","Meòrachan Cead Reachdail","","a",
"2","Meòrachan Còrdaidh","","a","Meòrachan Còrdaidh","","a",
"2","Meòrachan Ionmhais","","a","Meòrachan Ionmhais","","a",
